gene,H2O_30m_A,H2O_30m_B,H2O_30m_C,PNA79_30m_A,PNA79_30m_B,PNA79_30m_C,PNAscr_30m_A,PNAscr_30m_B,PNAscr_30m_C,H2O_16h_A,H2O_16h_B,H2O_16h_C,PNA79_16h_A,PNA79_16h_B,PNA79_16h_C,PNAscr_16h_A,PNAscr_16h_B,PNAscr_16h_C
cds-C4N14_09800,3.892406147,9.176098308,4.892860266,4.518332269,8.11131142,4.703662994,14.33094226,3.890128786,7.988840634,0.890502483,2.068119886,1.395279056,5.602196224,6.63261009,3.397360157,4.884133956,4.015562522,1.699156427
cds-C4N14_09805,70.06331065,77.39839442,72.90361797,87.78474122,89.22442562,75.84656577,72.03184136,79.09928532,54.32411631,115.9879484,113.4880787,107.2371617,89.86856443,111.8068558,120.1430092,78.1461433,73.95327645,78.84085821
cds-C4N14_09810,311.3924918,241.7702424,226.0501443,176.8604345,257.7986369,253.9978017,240.986108,222.3856956,277.4790647,109.5318054,146.5779969,138.3319521,135.3864088,143.2643779,130.9527915,132.9182169,138.8715372,123.3587566
cds-C4N14_09815,18384.39029,19290.95137,18443.14749,18341.84711,17996.53138,19792.42592,18901.00432,17180.75379,22264.89885,3244.545797,4292.899853,4509.143257,10485.21051,9221.602063,8549.611259,14404.00877,15209.94694,15173.80672
cds-C4N14_09820,456.5236353,861.7553194,864.079123,544.7817764,986.7586675,533.2777919,575.5004708,564.068674,265.7620984,959.0711743,880.7605565,907.9280142,6878.096414,6030.369094,5734.743944,1834.341167,1742.419504,1702.55474
cds-C4N14_09825,96.19803764,140.0352394,123.3000787,100.694262,166.8108827,135.2303111,105.2192866,97.90157446,80.42099572,594.1877819,559.9434591,569.0745292,1646.345415,1263.227967,1079.742828,484.2269951,477.1826797,438.7221894
cds-C4N14_09830,131.229693,197.485594,169.2929652,163.3054377,245.4553369,215.7805398,104.0878964,145.2314747,101.1919814,747.354209,820.2680498,899.1576887,1645.645141,1293.737974,1367.283038,874.6088449,782.7000616,845.5002381
cds-C4N14_09835,124.0009387,93.75578706,92.96434506,69.06593611,99.09906561,71.14290278,82.96861309,83.63776891,73.49733384,260.2493507,265.4948904,261.5151602,550.415779,547.6640903,555.3139601,221.5303616,216.1711158,210.6953969
cds-C4N14_09840,557.1701371,622.7778026,737.3540421,941.104064,694.7514564,751.9981211,831.5717812,735.8826954,816.4595128,886.2725963,1193.822204,1197.14943,4495.529045,3676.361021,3603.981424,1335.810637,1415.151159,1195.186631
cds-C4N14_09845,108.4313141,133.2529059,137.0000875,92.94854953,130.1336484,127.5868587,121.0587491,108.2752512,107.0504645,669.6578673,737.8017693,753.6500157,1112.269375,1032.03413,1027.238171,454.2244579,465.1359921,344.2490921
cds-C4N14_09850,275.2487204,270.8943805,270.5751727,231.0804218,343.1437396,239.8868127,207.7986628,189.3196009,189.0692283,1307.702896,1241.130447,1279.470894,2508.850209,2316.675953,2415.831922,1108.698408,999.875068,911.0876761
cds-C4N14_09855,36.14377137,24.73556935,32.29287776,47.76522684,28.21325711,45.27275631,33.94170535,36.30786867,29.29241566,9.350276073,10.8576294,15.14874403,14.2389154,21.22435229,17.29565171,16.74560214,22.75485429,23.78818998
cds-C4N14_09860,82.85264514,114.5017485,84.64648261,52.92903515,98.7463999,71.14290278,63.73498005,62.89041538,59.11742069,17.36479842,11.89168934,15.94604635,16.57316383,26.90944665,30.88509233,26.51387005,29.78208871,25.4873464
cds-C4N14_09865,6318.487293,6025.903863,5875.835894,5395.534205,6910.484664,6663.914546,5637.340129,6047.853553,7037.10342,15719.14983,10530.09091,11150.67156,9958.370638,9327.344818,7690.696842,9469.638008,8228.891498,9830.639424
cds-C4N14_09870,18.34991469,24.33660856,23.97501531,31.62832588,23.62860283,33.51359883,19.98789315,22.04406312,21.30357502,8.68239921,12.40871932,10.96290687,21.47508553,30.13100012,21.92841556,41.86400534,35.13617207,29.56532183
cds-C4N14_09875,273.5805464,281.2673612,287.2108976,232.3713738,265.9099483,246.3543493,253.0542699,260.6386287,259.3710259,366.887023,286.1760892,264.1063927,242.7618364,278.3801206,254.8020117,265.4875672,244.6146836,259.9709333
cds-C4N14_09880,80.62841305,78.99423761,85.62505466,60.67474761,86.05043419,78.19839727,69.769061,70.02231816,76.16028071,56.32428206,38.26021789,48.43611579,47.61866791,59.69349081,60.84363189,45.35267245,41.82877627,46.5568861
cds-C4N14_09885,25.02261095,29.9220597,32.29287776,21.94618531,25.3919314,22.34239922,24.89058393,29.8243207,27.69464753,56.7695333,45.75715248,46.84151116,24.74303332,32.9735473,28.41428495,24.07180307,27.43967723,25.4873464
cds-C4N14_09890,10.5651024,14.76154945,15.65715285,8.391188499,12.34329999,14.11098898,12.82242202,11.02203156,11.71696626,14.02541411,14.4768392,15.34806961,10.50411792,12.12820131,12.97173878,12.5592016,13.71983862,7.476288279
cds-C4N14_09895,628.3455638,581.6848406,618.9468237,525.4174953,605.8796965,469.1903836,495.9260282,517.3871286,511.2858006,957.512795,824.4042896,759.8291087,632.114474,686.0013865,711.5925273,590.2824753,608.0230919,526.7384924
cds-C4N14_09900,86.18899326,68.62125691,77.30719221,69.71141215,81.81844563,54.6800823,69.769061,79.74764012,57.51965257,325.9239088,273.2503399,263.3090904,142.6225789,162.2146925,153.190058,143.733085,143.22173,110.784999
cds-C4N14_09905,12.23327646,6.383372736,7.828576426,10.32761661,8.11131142,6.467536616,4.902690773,6.483547977,6.923661883,19.59105463,25.3344686,24.91569742,19.37426194,13.64422647,12.04518601,19.88540254,14.05446883,16.99156427
cds-C4N14_09910,28.35895907,44.28464836,41.10002624,39.37403834,40.90922281,34.68951458,37.71300595,27.23090151,39.4116138,38.06898115,46.01566746,49.43274369,25.20988301,24.25640262,21.00186279,36.28213796,37.47858354,41.45941682
cds-C4N14_09915,187.3915531,224.6149281,206.4787032,180.7332908,188.3234912,171.0957414,169.3313967,205.5284709,175.2219046,319.2451402,275.0599448,272.478067,158.4954682,133.5997175,135.5855553,186.6436905,175.0115999,156.6622226
cds-C4N14_09920,1228.888227,2213.833457,1964.972683,1580.770818,2007.020578,1643.930216,1810.224286,1835.492432,1612.680629,668.3221136,744.006129,763.2176435,960.7766525,1034.118665,800.8504442,969.849457,930.9412447,850.5977073
cds-C4N14_09925,282.4774747,177.936515,280.8501793,671.940556,272.9632626,472.130173,496.3031583,464.87039,517.1442837,54.76590271,80.13964558,62.58823193,41.78304684,52.11336499,42.62142742,120.3590153,93.02719843,130.1553823
cds-C4N14_09930,7.228754274,10.3729807,9.785720533,10.32761661,10.2273057,12.34711536,11.69103184,11.02203156,8.52143001,24.93406953,24.81743863,27.50692996,14.47234025,14.21273591,14.20714247,19.88540254,21.08170324,13.25342013
cds-C4N14_09935,4.448464168,13.56466706,13.21072272,11.61856869,10.2273057,7.643452365,8.296861309,4.538483584,7.456251259,16.69692156,26.62704353,19.93255794,14.47234025,13.07571703,11.11863324,15.699002,14.05446883,9.515275991
cds-C4N14_09940,22.79837886,37.10335403,37.18573802,39.37403834,36.32456853,38.8052197,42.23856666,41.49470706,36.74866692,14.47066535,19.64713892,22.52379047,20.54138616,15.16025163,13.2805897,15.00126858,17.73540114,26.16700898
cds-C4N14_09945,57.27397617,62.23788418,77.30719221,48.41070288,72.64913707,59.38374529,47.14125744,57.703577,61.78036757,103.9661649,113.4880787,123.1832081,123.7151666,114.649403,111.1863324,109.5441473,103.7353652,79.1806895
cds-C4N14_09950,703.4133966,331.9353823,378.7073846,305.9556422,384.4056282,326.9045781,308.8695187,276.1991438,330.2054129,901.1885129,782.0078319,795.1097362,1519.829151,791.9336448,774.9069666,1157.190881,1108.295256,836.3247934
cds-C4N14_09955,1450.199319,1255.928586,995.2077782,724.8695911,1225.16069,720.2483959,783.2991335,977.0706802,740.8318215,1483.131886,1294.126019,1204.524476,1149.850775,1394.932654,1380.872478,883.6793794,914.8789946,957.9843935
cds-C4N14_09960,413.1511096,365.8470499,396.8109676,673.8769841,384.7582939,613.8280207,546.4614562,543.3213205,554.9581294,731.9930411,663.0909384,663.953505,549.01523,518.8596122,497.5588375,407.4763186,431.6729711,455.0340911
cds-C4N14_09965,181.8309729,183.920927,182.5036879,278.2001726,204.1934484,234.5951918,221.3753449,245.0781135,208.7750352,927.6809618,764.6873278,767.8021318,790.843367,628.2029271,619.2461013,488.0645289,419.6262836,439.0620207
cds-C4N14_09985,13.34539251,8.378176716,13.70000875,16.782377,13.04863141,17.63873623,15.08520238,10.37367676,15.97768127,42.52149357,39.29427783,38.86848798,23.80933395,19.32932083,16.36909894,41.16627192,39.4863648,35.34245368
cds-C4N14_09990,31.13924918,12.76674547,15.65715285,29.69189777,25.03926569,22.93035709,30.17040476,26.58254671,29.82500503,42.07624233,30.50476832,29.69951133,19.1408371,15.34975478,20.07531002,34.5378044,26.4357866,30.58481569
cds-C4N14_09995,20.01808876,14.36258866,15.65715285,30.98284984,11.28530285,19.99056772,23.75919375,18.15393434,18.10803877,13.58016287,14.4768392,12.5575115,3.734797483,8.338138399,5.55931662,11.86146818,13.0505782,5.097469281
cds-C4N14_10000,27.80290105,21.94284378,19.57144107,25.1735655,25.74459712,21.75444135,29.03901458,30.47267549,26.09687941,23.82094142,28.69516342,22.72311605,20.54138616,24.63540891,16.98680078,18.48993569,17.06614072,23.10852741
cds-C4N14_10005,158.476536,247.3556935,235.8358648,147.8140128,201.7247884,133.4664374,179.8910384,191.2646653,150.7227933,209.0454579,178.8923701,175.0078587,154.0603962,154.2555604,145.7776358,162.9207541,153.9298967,139.330827
cds-C4N14_10030,9117.683371,8379.772559,7169.018862,6069.411189,8908.335933,8162.03121,6087.25629,6993.803203,6488.536363,1835.102992,1812.19005,2058.83391,8717.951024,8829.520055,7817.943422,5525.699838,5857.367199,6419.07315
cds-C4N14_10035,10.00904438,4.388568756,4.40357424,5.163808307,2.821325711,6.467536616,3.394170535,7.131902775,4.793304381,11.7991579,13.18426427,8.969651073,4.901921696,7.580125817,4.323912927,6.628467512,11.04279694,6.116963137
cds-C4N14_10040,9.452986358,19.9480398,27.88930352,13.55499681,14.10662856,17.05077835,24.51345387,15.56051515,20.77098565,45.63825226,22.74931875,28.50355785,17.74028804,16.86577994,16.67794986,12.5592016,12.04668757,15.29240784
cds-C4N14_10045,6.672696253,11.96882388,14.6785808,5.809284346,9.169308562,8.231410239,13.19955208,5.186838382,12.24955564,33.83909436,19.13010895,20.3312091,9.803843392,13.26522018,8.33897493,13.60580173,11.37742715,11.21443242
cds-C4N14_10050,5.56058021,3.191686368,3.914288213,5.163808307,2.821325711,2.939789371,5.656950892,8.428612371,1.065178751,12.91228601,8.53099453,11.76020918,8.403294336,10.04366671,7.103571236,7.326200934,4.350192732,3.738144139
cds-C4N14_10055,41.70435158,31.51790288,35.71787994,107.7944984,45.49387709,88.781639,89.75695416,86.2311881,76.16028071,65.89718375,34.3824931,32.8887206,42.01647168,38.09013223,34.90015434,32.09573743,34.13228144,32.28397211
cds-C4N14_10060,15.01356657,31.11894209,32.78216378,43.89237061,40.20389139,32.33768308,37.71300595,29.1759659,31.42277316,52.31702088,36.45061299,33.48669734,28.01098112,25.96193092,28.41428495,24.76953649,28.77819808,16.3119017
cds-C4N14_10065,58.94215023,57.05139383,72.41433194,86.49378915,56.77917994,83.49001814,81.08296279,77.80257573,82.55135322,162.5167032,97.46014963,98.6661618,80.29814588,75.04324559,74.43307252,73.26200934,68.26456288,66.60693194
cds-C4N14_10070,29.47107512,21.54388298,27.88930352,30.33737381,30.3292514,41.74500907,35.07309553,28.5276111,39.4116138,75.24745982,43.68903259,50.23004601,49.25264181,39.79566054,36.75325988,30.70027058,45.84433879,35.68228497
cds-C4N14_10075,82.85264514,55.05658985,85.13576864,221.3982812,102.9783885,185.2067304,164.4287059,150.4183131,186.9388708,72.35332675,49.63487726,54.81453433,37.34797483,38.46913852,38.60636542,58.60960747,53.20620342,49.27553638
cds-C4N14_10080,60.05426627,82.18592398,82.20005248,97.4668818,70.18047707,82.90206026,96.92242529,109.5719608,68.17144008,27.60557698,32.05585823,31.29411597,18.67398741,16.48677365,14.5159934,30.00253716,24.42800534,20.38987712
cds-C4N14_10085,251.8942835,617.5913122,606.225387,582.8648627,544.1631966,565.0275171,621.133208,645.1130238,715.2675315,69.90444492,80.65667555,77.13899923,79.13102167,59.31448452,69.18260682,134.3136838,136.863756,134.573189
cds-C4N14_10090,29.47107512,37.90127562,24.46430133,28.40094569,24.68659997,28.22197796,21.87354345,29.1759659,18.64062815,29.83183318,19.64713892,22.92244163,16.10631414,21.60335858,17.60450263,25.46726991,27.10504702,41.45941682
cds-C4N14_10095,467.0887377,618.7881946,610.1396752,580.9284346,626.6869736,783.1598884,586.8143726,601.6732523,672.127792,298.5409575,318.2319475,300.7822993,486.9242218,349.4438002,336.3386555,311.5379731,301.5018194,316.0430954
cds-C4N14_10100,10.5651024,20.74596139,12.23215067,7.745712461,13.40129713,5.291620868,11.69103184,14.91216035,12.24955564,112.8711897,94.87499977,88.89920841,65.35895595,76.18026446,65.47639574,35.93327125,34.46691165,36.36194754
cds-C4N14_10105,76.7360069,55.45555064,57.73575114,65.83855592,64.89049136,62.91149254,58.45515922,53.81344821,62.84554632,695.7050649,504.6212522,515.6552739,402.4244288,369.5311336,367.2237478,241.0668974,223.5329804,204.2386025
cds-C4N14_10110,118.4403585,83.38280636,70.45718784,74.87522046,70.53314278,59.97170317,72.40897142,101.7917032,56.98706319,644.2785465,453.17677,487.9490184,363.2090552,318.9337938,303.9093085,251.5328987,268.3734286,221.5699981
cds-C4N14_10115,293.5986351,244.9619287,223.1144281,190.4154313,241.576014,193.4381406,187.4336396,169.2206022,175.754494,609.1036984,483.9400533,476.9861115,404.7586772,324.2398818,355.4874127,260.9522999,292.4668037,269.146378
cds-C4N14_10120,564.9549494,691.7980203,715.825457,569.9553419,726.4913707,613.2400628,590.5856731,669.1021513,640.1724295,320.5808939,284.3664843,323.5054154,333.797525,390.3764796,344.9864814,418.2911867,389.5095646,455.3739224
cds-C4N14_10125,270.8002563,132.8539451,235.8358648,464.0972716,212.3047598,396.8715651,376.3757994,374.7490731,399.9746211,32.05808939,60.23399168,51.02734833,34.54687672,39.60615739,38.29751449,111.2884809,107.7509277,98.89090405
cds-C4N14_10130,951.971332,873.3251824,899.307717,722.933163,907.4088819,870.7656117,818.3722291,834.4326247,903.2715811,376.905176,342.0153261,341.0460663,286.412282,320.8288252,348.0749906,436.7811224,423.9764763,398.9619291
cds-C4N14_10135,618.3365194,491.9186615,500.0503192,699.6960256,534.993888,543.2730758,559.2838782,567.9588028,564.0121488,902.9695179,668.5197532,652.5919469,538.2776872,512.037499,560.2555749,476.5519274,477.1826797,414.2543369
cds-C4N14_10140,82.85264514,61.43996258,54.31074896,58.09284346,75.11779706,58.79578742,50.91255803,56.4068674,54.85670569,141.3672692,137.0129424,146.3049753,156.6280694,143.8328874,149.174996,116.1726148,132.178933,98.55107276
cds-C4N14_10145,23.35443688,19.9480398,17.12501093,54.86546327,22.9232714,39.98113545,45.6327372,44.08812625,47.40045443,20.03630587,18.096049,23.32109279,11.90466698,13.45472333,12.66288786,20.58313596,21.08170324,16.3119017
cds-C4N14_10150,31.6953072,23.53868696,25.93215941,29.04642173,25.3919314,17.63873623,22.62780357,18.15393434,23.9665219,80.59047472,61.26805162,69.16597605,53.45428897,53.8188933,54.97546435,52.33000667,62.24121909,46.89671738
cds-C4N14_10155,55.04974408,73.40878646,68.0107577,62.61117573,70.18047707,46.44867206,53.17533839,56.4068674,71.89956571,21.59468522,20.93971385,27.1082788,89.40171475,86.60293746,89.25791684,72.56427592,88.00774528,74.4230515
cds-C4N14_10160,12.78933448,15.95843184,12.72143669,9.682140576,5.995317136,5.879578742,7.54260119,14.91216035,9.054019386,12.91228601,12.6672343,11.36155803,13.53864088,14.78124534,13.89829155,11.51260147,15.39298967,5.777131852
cds-C4N14_10165,34.4755973,22.34180458,35.22859392,56.80189138,21.51260855,46.44867206,52.79820833,53.81344821,39.94420317,15.36116783,19.13010895,19.73323236,18.20713773,16.6762768,18.83990632,23.72293636,17.06614072,25.14751512
cds-C4N14_10170,201.8490616,357.4688732,325.8644937,242.6989904,305.4085082,296.3307686,270.4022526,304.0784001,313.1625529,104.8566674,139.5980923,138.5312777,169.6998606,287.0972653,274.8773218,185.5970903,223.5329804,226.3276361
cds-C4N14_10175,20.01808876,18.75115741,17.12501093,16.782377,16.57528855,18.81465197,22.62780357,16.85722474,15.97768127,59.21841513,70.57459111,69.36530163,44.81756979,71.25318268,75.35962529,36.28213796,50.52916174,42.81874196
cds-C4N14_10180,343.643857,322.3603232,390.4502493,728.0969713,400.2755853,597.3652002,613.9677368,543.9696753,587.9786707,156.9510626,225.6835826,206.8999514,138.8877814,206.7479317,214.9602426,210.3666268,211.4862928,220.8903355
cds-C4N14_10185,55.6058021,67.02541373,69.47861578,59.38379553,72.64913707,81.13818664,69.01480088,82.34105931,77.22545946,58.99578951,59.45844672,62.98688309,58.12278583,86.41343432,91.72872423,58.60960747,49.1906409,55.05266823
cds-C4N14_10190,31.6953072,35.90647164,39.14288213,17.42785304,31.73991425,34.1015567,39.59865625,34.36280428,28.22723691,112.8711897,107.5422341,101.6560455,94.0702116,119.7659879,109.3332269,61.05167445,64.24900035,70.34507608
cds-C4N14_10195,46.15281575,76.60047283,93.45363109,100.694262,90.98775419,88.781639,84.47713332,80.39599492,93.20314073,62.33517382,59.45844672,69.96327837,74.46252481,98.54163562,102.2296556,58.26074076,59.89880762,59.81030623
cds-C4N14_10200,43.37252564,35.50751084,32.78216378,50.347131,36.67723425,46.44867206,55.06098868,44.73648104,40.47679255,109.3091798,126.672343,113.4162547,80.06472104,139.0953087,126.0111767,78.1461433,79.30735981,87.33664035
cds-C4N14_10205,61.16638232,59.8441194,70.45718784,69.06593611,65.59582279,59.38374529,69.769061,70.67067295,55.92188444,145.3745304,133.1352177,145.3083474,107.1420028,155.3925793,135.2767044,84.77461081,68.26456288,114.8629745
cds-C4N14_10210,110.6555462,98.94227741,92.96434506,99.40330992,105.4470485,107.596291,107.859197,121.890702,109.7134114,116.8784509,131.5841277,110.0277198,101.7732314,133.9787238,148.2484432,104.6600133,101.7275839,114.1833119
cds-C4N14_10220,252.4503416,339.1166766,304.8251946,249.7992269,310.3458282,282.2197796,266.6309521,271.0123055,237.0022722,138.4731361,156.9185964,163.4469751,209.3820839,202.5788625,188.7079141,259.2079664,283.7664182,257.5921143
cds-C4N14_10225,340.3075089,281.666322,295.0394741,238.8261342,251.8033197,253.9978017,251.5457497,276.8474986,238.6000403,493.11575,428.3593314,466.0232046,406.3926511,303.0155295,320.8961093,451.0846575,389.8441949,344.2490921
cds-C4N14_10230,380.3436864,381.406521,369.4109501,320.8015911,378.7629767,362.7700084,343.9426142,384.4743951,407.4308723,423.2113051,460.4151896,447.0872746,263.3032225,253.1762023,266.5383468,393.1727835,391.8519761,378.2322206
cds-C4N14_10235,147.9114336,214.2419475,176.1429696,135.5499681,184.7968341,198.7297615,172.7255672,219.7922764,216.2312865,191.6806595,151.7482966,167.2341611,119.0466698,100.8156734,94.50838254,146.8728854,119.462985,133.8935264
cds-C4N14_10240,32.80742324,31.91686368,21.03929915,21.30070927,34.91390568,31.16176733,28.66188452,29.8243207,27.69464753,70.57232179,52.99557208,52.42262738,49.95291633,48.89181152,47.56304219,47.09700601,40.15562522,44.85772967
cds-C4N14_10245,157.920478,217.4336338,211.8608495,213.0070927,189.0288227,192.8501827,182.5309488,244.4297587,223.1549484,100.6267806,105.2155992,101.8553711,68.3934789,106.3112646,112.730587,135.3602839,108.7548183,105.0078672
cds-C4N14_10250,25256.71137,21240.27382,23250.3827,19753.5032,18064.94853,18397.78984,19672.98955,15343.31629,20884.42719,3084.032725,5800.817765,6058.899637,14268.09351,10537.70141,14119.73766,12184.16989,13627.81531,11856.71355
cds-C4N14_10255,249.1139934,249.7494583,239.7501531,164.5963898,258.856634,234.0072339,159.9031452,213.9570833,206.6446777,638.4902804,541.3303802,534.7905295,847.5656038,756.6860597,698.9296395,389.6841164,396.2021689,347.647405
cds-C4N14_10260,56.71791815,49.8700995,43.05717034,38.08308627,46.19920852,42.33296694,40.73004642,31.12103029,34.61830942,382.0255653,325.987397,312.3431829,270.7728175,230.2463217,223.2992176,138.848951,146.9026623,113.163818
cds-C4N14_10265,18.90597272,19.549079,19.57144107,9.036664538,20.80727712,17.05077835,11.69103184,22.69241792,9.054019386,55.43377957,65.40429139,60.79430172,87.30089116,82.24436512,84.31630207,52.67887338,62.91047951,52.33401795
cds-C4N14_10270,31.13924918,30.71998129,30.33573365,45.82879873,32.44524568,25.87014646,36.58161577,29.1759659,24.49911128,93.28013511,89.18767008,89.09853399,174.1349326,136.821271,160.2936292,97.68267912,106.747037,80.87984592
cds-C4N14_10275,216.3065702,119.289278,149.2322381,360.1756294,143.8876113,256.937591,304.7210881,264.5287575,257.7732578,38.51423239,59.97547669,46.64218558,53.45428897,50.40783668,50.96040235,84.77461081,77.29957855,69.32558222
cds-C4N14_10280,18.90597272,7.580255124,6.850004373,5.809284346,7.405979992,7.05549449,5.656950892,6.483547977,3.195536254,28.27345384,26.88555852,34.28399966,35.48057609,29.1834844,30.26739049,27.90933689,31.12060955,22.76869612
cds-C4N14_10285,43.92858366,33.11374607,29.3571616,23.88261342,36.67723425,21.75444135,32.05605506,27.23090151,15.97768127,90.83125328,73.15974097,70.16260395,63.72498205,70.11616381,70.10915959,53.72547352,63.24510972,45.87722353
cds-C4N14_10290,122.8888227,122.4809644,151.1893822,96.82140576,108.6210399,100.5407965,103.3336363,95.95651007,104.920107,175.8742404,165.4495909,150.2914869,116.2455717,107.4482835,108.4066741,172.689022,149.9143342,142.7291399
cds-C4N14_10295,8.896928337,11.56986308,7.828576426,7.745712461,4.584654281,5.291620868,10.55964167,20.09899873,3.195536254,11.13128104,9.048024501,8.969651073,13.77206572,12.69671074,12.35403693,6.977334223,12.04668757,7.476288279
cds-C4N14_10300,22.79837886,25.53349094,23.97501531,20.00975719,19.74927998,28.22197796,23.75919375,15.56051515,21.30357502,25.15669515,17.57901903,19.13525562,10.03726824,16.29727051,14.82484432,13.95466845,13.0505782,13.25342013
cds-C4N14_10305,1921.180463,1569.511771,1672.379639,1574.961534,1706.196724,1616.296196,1651.45253,1558.644934,1891.757462,2706.459672,2171.267365,2230.253908,4058.324315,2924.223037,2446.717015,2505.56072,2218.932924,2281.62725
cds-C4N14_10310,130.6736349,116.8955132,133.5750853,140.7137764,100.1570628,114.0638276,112.0076277,103.7367676,112.9089476,998.6985348,670.3293581,598.1760638,279.4095367,291.6453408,266.8471977,257.8124995,233.2372565,205.2580964
cds-C4N14_10315,83.40870316,46.27945234,70.45718784,132.3225879,58.89517422,96.42509137,91.26547439,83.63776891,85.2143001,133.5753725,104.9570842,109.6290687,43.1835959,43.77522659,39.22406726,61.05167445,47.51748985,51.65435538
cds-C4N14_10320,40.59223554,17.55427502,27.40001749,36.14665815,20.45461141,34.1015567,30.54753482,30.47267549,20.23839627,140.0315155,82.72479544,75.94304575,19.37426194,25.58292463,20.69301186,24.76953649,33.12839081,22.42886484
cds-C4N14_10325,53.38157002,51.46594268,56.75717909,48.41070288,51.84185995,44.68479844,40.35291636,36.30786867,41.00938192,854.4371325,484.4570833,441.3068328,155.6943701,169.7948183,183.4574485,135.7091506,135.1906049,124.7180817
cds-C4N14_10330,543.8247446,485.5352887,467.7574415,438.9237061,463.7554138,395.1076915,466.8870136,471.353938,464.9505249,1824.416962,1117.560283,1006.992827,620.9100815,838.3619154,731.6678373,612.9588115,556.1554093,542.7105628
cds-C4N14_10335,30.02713314,15.16051025,18.59286901,41.9559425,20.10194569,36.4533882,30.54753482,29.8243207,38.87902442,8.014522348,10.59911442,12.75683708,22.64220974,18.7608114,15.44254617,17.79220227,19.7431824,19.71021455
cds-C4N14_10340,45.59675773,51.86490348,35.22859392,40.66499042,50.43119709,38.21726182,38.09013601,45.38483584,30.35759441,35.84272495,39.81130781,42.85499957,40.38249778,36.19510078,45.70993665,39.42193836,44.17118774,37.04161011
cds-C4N14_10345,145.6872015,168.7604167,154.6143844,149.1049649,168.926877,148.7533422,128.6013503,143.9347651,121.962967,183.8887628,162.605926,180.5889749,140.7551801,172.6373655,160.9113311,137.4534842,120.1322455,128.7960572
cds-C4N14_10350,25.57866897,17.55427502,16.14643888,46.47427477,20.45461141,27.63402009,23.75919375,29.1759659,35.15089879,40.51786298,26.62704353,31.69276712,32.21262829,34.86857876,33.0470488,29.30480374,24.76263555,26.16700898
cds-C4N14_10355,25.02261095,33.51270686,21.52858517,15.49142492,24.33393426,11.17119961,21.87354345,19.45064393,19.17321752,57.43741016,51.96151214,53.81790644,22.17536005,20.08733342,29.95853956,22.67633622,30.78597934,43.15857325
cds-C4N14_10360,567.7352395,376.6189914,488.7967406,955.3045369,470.1033966,698.4939546,832.3260413,661.9702485,697.6920821,152.4985502,195.6958442,160.8557426,84.49979305,95.69908844,102.2296556,251.5328987,226.8792825,255.2132953
cds-C4N14_10365,224.0913825,131.6570627,217.2429958,463.4517956,204.5461141,367.4736714,320.9376806,302.1333357,281.2071903,71.68544989,77.03746575,74.54776669,35.0137264,29.56249069,31.50279418,92.10081174,83.65755254,85.97731521
cds-C4N14_10385,692.2922362,941.5474786,915.9434419,510.5715464,904.5875562,998.9404283,546.8385862,861.0151714,870.7836291,353.5294858,384.9288138,456.854228,394.0211344,450.0699704,399.0353929,597.6086762,660.5600349,717.7236748
cds-C4N14_10390,43.37252564,46.27945234,44.0357424,54.86546327,48.66786852,68.20311341,59.96367946,55.75851261,58.58483132,10.24077856,17.06198906,14.5507673,24.74303332,23.11938374,13.89829155,34.88667112,17.40077093,29.22549054
cds-C4N14_10400,2447.211351,1678.82703,1754.090406,1365.827297,1650.475541,1713.309245,1435.357006,1425.7322,2109.586517,426.3280638,487.3007481,547.5473666,611.8065127,700.0246192,713.1367819,793.3229012,1030.326417,1001.142967
cds-C4N14_10405,441.5100687,267.3037333,196.2036967,151.041393,256.7406397,149.3413,153.8690643,208.1218901,129.4192183,359.3177519,402.5078328,410.2120424,609.7056891,682.4008267,615.5398902,355.4951787,405.2371845,396.9229413
cds-C4N14_10410,235.7686009,110.9111013,124.2786508,92.30307349,134.365637,125.2350272,89.3798241,116.0555088,137.4080589,51.4265184,61.52656661,65.57811562,148.9250496,129.8096546,130.6439406,107.450947,123.1439173,158.0215477
cds-C4N14_10415,11.67721844,14.76154945,21.52858517,10.32761661,11.28530285,18.81465197,13.19955208,20.74735353,12.24955564,23.15306456,24.04189367,29.50018575,19.1408371,9.285654126,8.030124006,25.1184032,27.77430744,26.16700898
cds-C4N14_10420,204.6293517,223.019085,184.460832,138.7773483,201.0194569,135.8182689,151.2291539,194.5064393,134.745112,189.8996545,155.8845364,152.6833938,227.5892216,197.4622775,185.310554,162.5718874,164.6380634,135.9325142
cds-C4N14_10425,688.3998301,643.1248032,575.4003673,500.8894058,591.7730679,516.2270135,539.2959851,615.9370579,578.3920619,524.2833369,419.8283369,394.8639728,436.271031,438.8892848,383.2839958,512.136332,467.8130338,455.0340911
cds-C4N14_10430,8.340870316,5.186490348,7.3392904,7.100236423,5.642651423,7.05549449,6.788341071,8.428612371,7.456251259,4.675138036,7.238419601,6.57774412,5.835621067,6.63261009,4.63276385,6.977334223,6.357973993,4.757637996
cds-C4N14_10435,20.01808876,31.51790288,26.42144544,50.347131,32.44524568,36.4533882,42.23856666,52.51673862,35.15089879,32.05808939,34.3824931,34.68265082,27.54413144,30.51000641,26.25232848,38.37533823,28.44356787,34.32295982
